M4id,category,Frequency,Horizon,SP
M6305,Macro,12,18,Monthly
M6306,Macro,12,18,Monthly
M6307,Macro,12,18,Monthly
M6308,Macro,12,18,Monthly
M6309,Macro,12,18,Monthly
M6310,Macro,12,18,Monthly
M6311,Macro,12,18,Monthly
M6312,Macro,12,18,Monthly
M6313,Macro,12,18,Monthly
M6314,Macro,12,18,Monthly
M6315,Macro,12,18,Monthly
M6316,Macro,12,18,Monthly
M6317,Macro,12,18,Monthly
M6318,Macro,12,18,Monthly
M6319,Macro,12,18,Monthly
M6320,Macro,12,18,Monthly
M6321,Macro,12,18,Monthly
M6322,Macro,12,18,Monthly
M6323,Macro,12,18,Monthly
M6324,Macro,12,18,Monthly
M6325,Macro,12,18,Monthly
M6326,Macro,12,18,Monthly
M6327,Macro,12,18,Monthly
M6328,Macro,12,18,Monthly
M6329,Macro,12,18,Monthly
M6330,Macro,12,18,Monthly
M6331,Macro,12,18,Monthly
M6332,Macro,12,18,Monthly
M6333,Macro,12,18,Monthly
M6334,Macro,12,18,Monthly
M6335,Macro,12,18,Monthly
M6336,Macro,12,18,Monthly
M6337,Macro,12,18,Monthly
M6338,Macro,12,18,Monthly
M6339,Macro,12,18,Monthly
M6340,Macro,12,18,Monthly
M6341,Macro,12,18,Monthly
M6342,Macro,12,18,Monthly
M6343,Macro,12,18,Monthly
M6344,Macro,12,18,Monthly
M6345,Macro,12,18,Monthly
M6346,Macro,12,18,Monthly
M6347,Macro,12,18,Monthly
M6348,Macro,12,18,Monthly
M6349,Macro,12,18,Monthly
M6350,Macro,12,18,Monthly
M6351,Macro,12,18,Monthly
M6352,Macro,12,18,Monthly
M6353,Macro,12,18,Monthly
M6354,Macro,12,18,Monthly
M6355,Macro,12,18,Monthly
M6356,Macro,12,18,Monthly
M6357,Macro,12,18,Monthly
M6358,Macro,12,18,Monthly
M6359,Macro,12,18,Monthly
M6360,Macro,12,18,Monthly
M6361,Macro,12,18,Monthly
M6362,Macro,12,18,Monthly
M6363,Macro,12,18,Monthly
M6364,Macro,12,18,Monthly
M6365,Macro,12,18,Monthly
M6366,Macro,12,18,Monthly
M6367,Macro,12,18,Monthly
M6368,Macro,12,18,Monthly
M6369,Macro,12,18,Monthly
M6370,Macro,12,18,Monthly
M6371,Macro,12,18,Monthly
M6372,Macro,12,18,Monthly
M6373,Macro,12,18,Monthly
M6374,Macro,12,18,Monthly
M6375,Macro,12,18,Monthly
M6376,Macro,12,18,Monthly
M6377,Macro,12,18,Monthly
M6378,Macro,12,18,Monthly
M6379,Macro,12,18,Monthly
M6380,Macro,12,18,Monthly
M6381,Macro,12,18,Monthly
M6382,Macro,12,18,Monthly
M6383,Macro,12,18,Monthly
M6384,Macro,12,18,Monthly
M6385,Macro,12,18,Monthly
M6386,Macro,12,18,Monthly
M6387,Macro,12,18,Monthly
M6388,Macro,12,18,Monthly
M6389,Macro,12,18,Monthly
M6390,Macro,12,18,Monthly
M6391,Macro,12,18,Monthly
M6392,Macro,12,18,Monthly
M6393,Macro,12,18,Monthly
M6394,Macro,12,18,Monthly
M6395,Macro,12,18,Monthly
M6396,Macro,12,18,Monthly
M6397,Macro,12,18,Monthly
M6398,Macro,12,18,Monthly
M6399,Macro,12,18,Monthly
M6400,Macro,12,18,Monthly
M6401,Macro,12,18,Monthly
M6402,Macro,12,18,Monthly
M6403,Macro,12,18,Monthly
M6404,Macro,12,18,Monthly
M6405,Macro,12,18,Monthly
M6406,Macro,12,18,Monthly
M6407,Macro,12,18,Monthly
M6408,Macro,12,18,Monthly
M6409,Macro,12,18,Monthly
M6410,Macro,12,18,Monthly
M6411,Macro,12,18,Monthly
M6412,Macro,12,18,Monthly
M6413,Macro,12,18,Monthly
M6414,Macro,12,18,Monthly
M6415,Macro,12,18,Monthly
M6416,Macro,12,18,Monthly
M6417,Macro,12,18,Monthly
M6418,Macro,12,18,Monthly
M6419,Macro,12,18,Monthly
M6420,Macro,12,18,Monthly
M6421,Macro,12,18,Monthly
M6422,Macro,12,18,Monthly
M6423,Macro,12,18,Monthly
M6424,Macro,12,18,Monthly
M6425,Macro,12,18,Monthly
M6426,Macro,12,18,Monthly
M6427,Macro,12,18,Monthly
M6428,Macro,12,18,Monthly
M6429,Macro,12,18,Monthly
M6430,Macro,12,18,Monthly
M6431,Macro,12,18,Monthly
M6432,Macro,12,18,Monthly
M6433,Macro,12,18,Monthly
M6434,Macro,12,18,Monthly
M6435,Macro,12,18,Monthly
M6436,Macro,12,18,Monthly
M6437,Macro,12,18,Monthly
M6438,Macro,12,18,Monthly
M6439,Macro,12,18,Monthly
M6440,Macro,12,18,Monthly
M6441,Macro,12,18,Monthly
M6442,Macro,12,18,Monthly
M6443,Macro,12,18,Monthly
M6444,Macro,12,18,Monthly
M6445,Macro,12,18,Monthly
M6446,Macro,12,18,Monthly
M6447,Macro,12,18,Monthly
M6448,Macro,12,18,Monthly
M6449,Macro,12,18,Monthly
M6450,Macro,12,18,Monthly
M6451,Macro,12,18,Monthly
M6452,Macro,12,18,Monthly
M6453,Macro,12,18,Monthly
M6454,Macro,12,18,Monthly
M6455,Macro,12,18,Monthly
M6456,Macro,12,18,Monthly
M6457,Macro,12,18,Monthly
M6458,Macro,12,18,Monthly
M6459,Macro,12,18,Monthly
M6460,Macro,12,18,Monthly
M6461,Macro,12,18,Monthly
M6462,Macro,12,18,Monthly
M6463,Macro,12,18,Monthly
M6464,Macro,12,18,Monthly
M6465,Macro,12,18,Monthly
M6466,Macro,12,18,Monthly
M6467,Macro,12,18,Monthly
M6468,Macro,12,18,Monthly
M6469,Macro,12,18,Monthly
M6470,Macro,12,18,Monthly
M6471,Macro,12,18,Monthly
M6472,Macro,12,18,Monthly
M6473,Macro,12,18,Monthly
M6474,Macro,12,18,Monthly
M6475,Macro,12,18,Monthly
M6476,Macro,12,18,Monthly
M6477,Macro,12,18,Monthly
M6478,Macro,12,18,Monthly
M6479,Macro,12,18,Monthly
M6480,Macro,12,18,Monthly
M6481,Macro,12,18,Monthly
M6482,Macro,12,18,Monthly
M6483,Macro,12,18,Monthly
M6484,Macro,12,18,Monthly
M6485,Macro,12,18,Monthly
M6486,Macro,12,18,Monthly
M6487,Macro,12,18,Monthly
M6488,Macro,12,18,Monthly
M6489,Macro,12,18,Monthly
M6490,Macro,12,18,Monthly
M6491,Macro,12,18,Monthly
M6492,Macro,12,18,Monthly
M6493,Macro,12,18,Monthly
M6494,Macro,12,18,Monthly
M6495,Macro,12,18,Monthly
M6496,Macro,12,18,Monthly
M6497,Macro,12,18,Monthly
M6498,Macro,12,18,Monthly
M6499,Macro,12,18,Monthly
M6500,Macro,12,18,Monthly
M6501,Macro,12,18,Monthly
M6502,Macro,12,18,Monthly
M6503,Macro,12,18,Monthly
M6504,Macro,12,18,Monthly
M6505,Macro,12,18,Monthly
M6506,Macro,12,18,Monthly
M6507,Macro,12,18,Monthly
M6508,Macro,12,18,Monthly
M6509,Macro,12,18,Monthly
M6510,Macro,12,18,Monthly
M6511,Macro,12,18,Monthly
M6512,Macro,12,18,Monthly
M6513,Macro,12,18,Monthly
M6514,Macro,12,18,Monthly
M6515,Macro,12,18,Monthly
M6516,Macro,12,18,Monthly
M6517,Macro,12,18,Monthly
M6518,Macro,12,18,Monthly
M6519,Macro,12,18,Monthly
M6520,Macro,12,18,Monthly
M6521,Macro,12,18,Monthly
M6522,Macro,12,18,Monthly
M6523,Macro,12,18,Monthly
M6524,Macro,12,18,Monthly
M6525,Macro,12,18,Monthly
M6526,Macro,12,18,Monthly
M6527,Macro,12,18,Monthly
M6528,Macro,12,18,Monthly
M6529,Macro,12,18,Monthly
M6530,Macro,12,18,Monthly
M6531,Macro,12,18,Monthly
M6532,Macro,12,18,Monthly
M6533,Macro,12,18,Monthly
M6534,Macro,12,18,Monthly
M6535,Macro,12,18,Monthly
M6536,Macro,12,18,Monthly
M6537,Macro,12,18,Monthly
M6538,Macro,12,18,Monthly
M6539,Macro,12,18,Monthly
M6540,Macro,12,18,Monthly
M6541,Macro,12,18,Monthly
M6542,Macro,12,18,Monthly
M6543,Macro,12,18,Monthly
M6544,Macro,12,18,Monthly
M6545,Macro,12,18,Monthly
M6546,Macro,12,18,Monthly
M6547,Macro,12,18,Monthly
M6548,Macro,12,18,Monthly
M6549,Macro,12,18,Monthly
M6550,Macro,12,18,Monthly
M6551,Macro,12,18,Monthly
M6552,Macro,12,18,Monthly
M6553,Macro,12,18,Monthly
M6554,Macro,12,18,Monthly
M6555,Macro,12,18,Monthly
M6556,Macro,12,18,Monthly
M6557,Macro,12,18,Monthly
M6558,Macro,12,18,Monthly
M6559,Macro,12,18,Monthly
M6560,Macro,12,18,Monthly
M6561,Macro,12,18,Monthly
M6562,Macro,12,18,Monthly
M6563,Macro,12,18,Monthly
M6564,Macro,12,18,Monthly
M6565,Macro,12,18,Monthly
M6566,Macro,12,18,Monthly
M6567,Macro,12,18,Monthly
M6568,Macro,12,18,Monthly
M6569,Macro,12,18,Monthly
M6570,Macro,12,18,Monthly
M6571,Macro,12,18,Monthly
M6572,Macro,12,18,Monthly
M6573,Macro,12,18,Monthly
M6574,Macro,12,18,Monthly
M6575,Macro,12,18,Monthly
M6576,Macro,12,18,Monthly
M6577,Macro,12,18,Monthly
M6578,Macro,12,18,Monthly
M6579,Macro,12,18,Monthly
M6580,Macro,12,18,Monthly
M6581,Macro,12,18,Monthly
M6582,Macro,12,18,Monthly
M6583,Macro,12,18,Monthly
M6584,Macro,12,18,Monthly
M6585,Macro,12,18,Monthly
M6586,Macro,12,18,Monthly
M6587,Macro,12,18,Monthly
M6588,Macro,12,18,Monthly
M6589,Macro,12,18,Monthly
M6590,Macro,12,18,Monthly
M6591,Macro,12,18,Monthly
M6592,Macro,12,18,Monthly
M6593,Macro,12,18,Monthly
M6594,Macro,12,18,Monthly
M6595,Macro,12,18,Monthly
M6596,Macro,12,18,Monthly
M6597,Macro,12,18,Monthly
M6598,Macro,12,18,Monthly
M6599,Macro,12,18,Monthly
M6600,Macro,12,18,Monthly
M6601,Macro,12,18,Monthly
M6602,Macro,12,18,Monthly
M6603,Macro,12,18,Monthly
M6604,Macro,12,18,Monthly
M6605,Macro,12,18,Monthly
M6606,Macro,12,18,Monthly
M6607,Macro,12,18,Monthly
M6608,Macro,12,18,Monthly
M6609,Macro,12,18,Monthly
M6610,Macro,12,18,Monthly
M6611,Macro,12,18,Monthly
M6612,Macro,12,18,Monthly
M6613,Macro,12,18,Monthly
M6614,Macro,12,18,Monthly
M6615,Macro,12,18,Monthly
M6616,Macro,12,18,Monthly
M6617,Macro,12,18,Monthly
M6618,Macro,12,18,Monthly
M6619,Macro,12,18,Monthly
M6620,Macro,12,18,Monthly
M6621,Macro,12,18,Monthly
M6622,Macro,12,18,Monthly
M6623,Macro,12,18,Monthly
M6624,Macro,12,18,Monthly
M6625,Macro,12,18,Monthly
M6626,Macro,12,18,Monthly
M6627,Macro,12,18,Monthly
M6628,Macro,12,18,Monthly
M6629,Macro,12,18,Monthly
M6630,Macro,12,18,Monthly
M6631,Macro,12,18,Monthly
M6632,Macro,12,18,Monthly
M6633,Macro,12,18,Monthly
M6634,Macro,12,18,Monthly
M6635,Macro,12,18,Monthly
M6636,Macro,12,18,Monthly
M6637,Macro,12,18,Monthly
M6638,Macro,12,18,Monthly
M6639,Macro,12,18,Monthly
M6640,Macro,12,18,Monthly
M6641,Macro,12,18,Monthly
M6642,Macro,12,18,Monthly
M6643,Macro,12,18,Monthly
M6644,Macro,12,18,Monthly
M6645,Macro,12,18,Monthly
M6646,Macro,12,18,Monthly
M6647,Macro,12,18,Monthly
M6648,Macro,12,18,Monthly
M6649,Macro,12,18,Monthly
M6650,Macro,12,18,Monthly
M6651,Macro,12,18,Monthly
M6652,Macro,12,18,Monthly
M6653,Macro,12,18,Monthly
M6654,Macro,12,18,Monthly
M6655,Macro,12,18,Monthly
M6656,Macro,12,18,Monthly
M6657,Macro,12,18,Monthly
M6658,Macro,12,18,Monthly
M6659,Macro,12,18,Monthly
M6660,Macro,12,18,Monthly
M6661,Macro,12,18,Monthly
M6662,Macro,12,18,Monthly
M6663,Macro,12,18,Monthly
M6664,Macro,12,18,Monthly
M6665,Macro,12,18,Monthly
M6666,Macro,12,18,Monthly
M6667,Macro,12,18,Monthly
M6668,Macro,12,18,Monthly
M6669,Macro,12,18,Monthly
M6670,Macro,12,18,Monthly
M6671,Macro,12,18,Monthly
M6672,Macro,12,18,Monthly
M6673,Macro,12,18,Monthly
M6674,Macro,12,18,Monthly
M6675,Macro,12,18,Monthly
M6676,Macro,12,18,Monthly
M6677,Macro,12,18,Monthly
M6678,Macro,12,18,Monthly
M6679,Macro,12,18,Monthly
M6680,Macro,12,18,Monthly
M6681,Macro,12,18,Monthly
M6682,Macro,12,18,Monthly
M6683,Macro,12,18,Monthly
M6684,Macro,12,18,Monthly
M6685,Macro,12,18,Monthly
M6686,Macro,12,18,Monthly
M6687,Macro,12,18,Monthly
M6688,Macro,12,18,Monthly
M6689,Macro,12,18,Monthly
M6690,Macro,12,18,Monthly
M6691,Macro,12,18,Monthly
M6692,Macro,12,18,Monthly
M6693,Macro,12,18,Monthly
M6694,Macro,12,18,Monthly
M6695,Macro,12,18,Monthly
M6696,Macro,12,18,Monthly
M6697,Macro,12,18,Monthly
M6698,Macro,12,18,Monthly
M6699,Macro,12,18,Monthly
M6700,Macro,12,18,Monthly
M6701,Macro,12,18,Monthly
M6702,Macro,12,18,Monthly
M6703,Macro,12,18,Monthly
M6704,Macro,12,18,Monthly
M6705,Macro,12,18,Monthly
M6706,Macro,12,18,Monthly
M6707,Macro,12,18,Monthly
M6708,Macro,12,18,Monthly
M6709,Macro,12,18,Monthly
M6710,Macro,12,18,Monthly
M6711,Macro,12,18,Monthly
M6712,Macro,12,18,Monthly
M6713,Macro,12,18,Monthly
M6714,Macro,12,18,Monthly
M6715,Macro,12,18,Monthly
M6716,Macro,12,18,Monthly
M6717,Macro,12,18,Monthly
M6718,Macro,12,18,Monthly
M6719,Macro,12,18,Monthly
M6720,Macro,12,18,Monthly
M6721,Macro,12,18,Monthly
M6722,Macro,12,18,Monthly
M6723,Macro,12,18,Monthly
M6724,Macro,12,18,Monthly
M6725,Macro,12,18,Monthly
M6726,Macro,12,18,Monthly
M6727,Macro,12,18,Monthly
M6728,Macro,12,18,Monthly
M6729,Macro,12,18,Monthly
M6730,Macro,12,18,Monthly
M6731,Macro,12,18,Monthly
M6732,Macro,12,18,Monthly
M6733,Macro,12,18,Monthly
M6734,Macro,12,18,Monthly
M6735,Macro,12,18,Monthly
M6736,Macro,12,18,Monthly
M6737,Macro,12,18,Monthly
M6738,Macro,12,18,Monthly
M6739,Macro,12,18,Monthly
M6740,Macro,12,18,Monthly
M6741,Macro,12,18,Monthly
M6742,Macro,12,18,Monthly
M6743,Macro,12,18,Monthly
M6744,Macro,12,18,Monthly
M6745,Macro,12,18,Monthly
M6746,Macro,12,18,Monthly
M6747,Macro,12,18,Monthly
M6748,Macro,12,18,Monthly
M6749,Macro,12,18,Monthly
M6750,Macro,12,18,Monthly
M6751,Macro,12,18,Monthly
M6752,Macro,12,18,Monthly
M6753,Macro,12,18,Monthly
M6754,Macro,12,18,Monthly
M6755,Macro,12,18,Monthly
M6756,Macro,12,18,Monthly
M6757,Macro,12,18,Monthly
M6758,Macro,12,18,Monthly
M6759,Macro,12,18,Monthly
M6760,Macro,12,18,Monthly
M6761,Macro,12,18,Monthly
M6762,Macro,12,18,Monthly
M6763,Macro,12,18,Monthly
M6764,Macro,12,18,Monthly
M6765,Macro,12,18,Monthly
M6766,Macro,12,18,Monthly
M6767,Macro,12,18,Monthly
M6768,Macro,12,18,Monthly
M6769,Macro,12,18,Monthly
M6770,Macro,12,18,Monthly
M6771,Macro,12,18,Monthly
M6772,Macro,12,18,Monthly
M6773,Macro,12,18,Monthly
M6774,Macro,12,18,Monthly
M6775,Macro,12,18,Monthly
M6776,Macro,12,18,Monthly
M6777,Macro,12,18,Monthly
M6778,Macro,12,18,Monthly
M6779,Macro,12,18,Monthly
M6780,Macro,12,18,Monthly
M6781,Macro,12,18,Monthly
M6782,Macro,12,18,Monthly
M6783,Macro,12,18,Monthly
M6784,Macro,12,18,Monthly
M6785,Macro,12,18,Monthly
M6786,Macro,12,18,Monthly
M6787,Macro,12,18,Monthly
M6788,Macro,12,18,Monthly
M6789,Macro,12,18,Monthly
M6790,Macro,12,18,Monthly
M6791,Macro,12,18,Monthly
M6792,Macro,12,18,Monthly
M6793,Macro,12,18,Monthly
M6794,Macro,12,18,Monthly
M6795,Macro,12,18,Monthly
M6796,Macro,12,18,Monthly
M6797,Macro,12,18,Monthly
M6798,Macro,12,18,Monthly
M6799,Macro,12,18,Monthly
M6800,Macro,12,18,Monthly
M6801,Macro,12,18,Monthly
M6802,Macro,12,18,Monthly
M6803,Macro,12,18,Monthly
M6804,Macro,12,18,Monthly
M6805,Macro,12,18,Monthly
M6806,Macro,12,18,Monthly
M6807,Macro,12,18,Monthly
M6808,Macro,12,18,Monthly
M6809,Macro,12,18,Monthly
M6810,Macro,12,18,Monthly
M6811,Macro,12,18,Monthly
M6812,Macro,12,18,Monthly
M6813,Macro,12,18,Monthly
M6814,Macro,12,18,Monthly
M6815,Macro,12,18,Monthly
M6816,Macro,12,18,Monthly
M6817,Macro,12,18,Monthly
M6818,Macro,12,18,Monthly
M6819,Macro,12,18,Monthly
M6820,Macro,12,18,Monthly
M6821,Macro,12,18,Monthly
M6822,Macro,12,18,Monthly
M6823,Macro,12,18,Monthly
M6824,Macro,12,18,Monthly
M6825,Macro,12,18,Monthly
M6826,Macro,12,18,Monthly
M6827,Macro,12,18,Monthly
M6828,Macro,12,18,Monthly
M6829,Macro,12,18,Monthly
M6830,Macro,12,18,Monthly
M6831,Macro,12,18,Monthly
M6832,Macro,12,18,Monthly
M6833,Macro,12,18,Monthly
M6834,Macro,12,18,Monthly
M6835,Macro,12,18,Monthly
M6836,Macro,12,18,Monthly
M6837,Macro,12,18,Monthly
M6838,Macro,12,18,Monthly
M6839,Macro,12,18,Monthly
M6840,Macro,12,18,Monthly
M6841,Macro,12,18,Monthly
M6842,Macro,12,18,Monthly
M6843,Macro,12,18,Monthly
M6844,Macro,12,18,Monthly
M6845,Macro,12,18,Monthly
M6846,Macro,12,18,Monthly
M6847,Macro,12,18,Monthly
M6848,Macro,12,18,Monthly
M6849,Macro,12,18,Monthly
M6850,Macro,12,18,Monthly
M6851,Macro,12,18,Monthly
M6852,Macro,12,18,Monthly
M6853,Macro,12,18,Monthly
M6854,Macro,12,18,Monthly
M6855,Macro,12,18,Monthly
M6856,Macro,12,18,Monthly
M6857,Macro,12,18,Monthly
M6858,Macro,12,18,Monthly
M6859,Macro,12,18,Monthly
M6860,Macro,12,18,Monthly
M6861,Macro,12,18,Monthly
M6862,Macro,12,18,Monthly
M6863,Macro,12,18,Monthly
M6864,Macro,12,18,Monthly
M6865,Macro,12,18,Monthly
M6866,Macro,12,18,Monthly
M6867,Macro,12,18,Monthly
M6868,Macro,12,18,Monthly
M6869,Macro,12,18,Monthly
M6870,Macro,12,18,Monthly
M6871,Macro,12,18,Monthly
M6872,Macro,12,18,Monthly
M6873,Macro,12,18,Monthly
M6874,Macro,12,18,Monthly
M6875,Macro,12,18,Monthly
M6876,Macro,12,18,Monthly
M6877,Macro,12,18,Monthly
M6878,Macro,12,18,Monthly
M6879,Macro,12,18,Monthly
M6880,Macro,12,18,Monthly
M6881,Macro,12,18,Monthly
M6882,Macro,12,18,Monthly
M6883,Macro,12,18,Monthly
M6884,Macro,12,18,Monthly
M6885,Macro,12,18,Monthly
M6886,Macro,12,18,Monthly
M6887,Macro,12,18,Monthly
M6888,Macro,12,18,Monthly
M6889,Macro,12,18,Monthly
M6890,Macro,12,18,Monthly
M6891,Macro,12,18,Monthly
M6892,Macro,12,18,Monthly
M6893,Macro,12,18,Monthly
M6894,Macro,12,18,Monthly
M6895,Macro,12,18,Monthly
M6896,Macro,12,18,Monthly
M6897,Macro,12,18,Monthly
M6898,Macro,12,18,Monthly
M6899,Macro,12,18,Monthly
M6900,Macro,12,18,Monthly
M6901,Macro,12,18,Monthly
M6902,Macro,12,18,Monthly
M6903,Macro,12,18,Monthly
M6904,Macro,12,18,Monthly
M6905,Macro,12,18,Monthly
M6906,Macro,12,18,Monthly
M6907,Macro,12,18,Monthly
M6908,Macro,12,18,Monthly
M6909,Macro,12,18,Monthly
M6910,Macro,12,18,Monthly
M6911,Macro,12,18,Monthly
M6912,Macro,12,18,Monthly
M6913,Macro,12,18,Monthly
M6914,Macro,12,18,Monthly
M6915,Macro,12,18,Monthly
M6916,Macro,12,18,Monthly
M6917,Macro,12,18,Monthly
M6918,Macro,12,18,Monthly
M6919,Macro,12,18,Monthly
M6920,Macro,12,18,Monthly
M6921,Macro,12,18,Monthly
M6922,Macro,12,18,Monthly
M6923,Macro,12,18,Monthly
M6924,Macro,12,18,Monthly
M6925,Macro,12,18,Monthly
M6926,Macro,12,18,Monthly
M6927,Macro,12,18,Monthly
M6928,Macro,12,18,Monthly
M6929,Macro,12,18,Monthly
M6930,Macro,12,18,Monthly
M6931,Macro,12,18,Monthly
M6932,Macro,12,18,Monthly
M6933,Macro,12,18,Monthly
M6934,Macro,12,18,Monthly
M6935,Macro,12,18,Monthly
M6936,Macro,12,18,Monthly
M6937,Macro,12,18,Monthly
M6938,Macro,12,18,Monthly
M6939,Macro,12,18,Monthly
M6940,Macro,12,18,Monthly
M6941,Macro,12,18,Monthly
M6942,Macro,12,18,Monthly
M6943,Macro,12,18,Monthly
M6944,Macro,12,18,Monthly
M6945,Macro,12,18,Monthly
M6946,Macro,12,18,Monthly
M6947,Macro,12,18,Monthly
M6948,Macro,12,18,Monthly
M6949,Macro,12,18,Monthly
M6950,Macro,12,18,Monthly
M6951,Macro,12,18,Monthly
M6952,Macro,12,18,Monthly
M6953,Macro,12,18,Monthly
M6954,Macro,12,18,Monthly
M6955,Macro,12,18,Monthly
M6956,Macro,12,18,Monthly
M6957,Macro,12,18,Monthly
M6958,Macro,12,18,Monthly
M6959,Macro,12,18,Monthly
M6960,Macro,12,18,Monthly
M6961,Macro,12,18,Monthly
M6962,Macro,12,18,Monthly
M6963,Macro,12,18,Monthly
M6964,Macro,12,18,Monthly
M6965,Macro,12,18,Monthly
M6966,Macro,12,18,Monthly
M6967,Macro,12,18,Monthly
M6968,Macro,12,18,Monthly
M6969,Macro,12,18,Monthly
M6970,Macro,12,18,Monthly
M6971,Macro,12,18,Monthly
M6972,Macro,12,18,Monthly
M6973,Macro,12,18,Monthly
M6974,Macro,12,18,Monthly
M6975,Macro,12,18,Monthly
M6976,Macro,12,18,Monthly
M6977,Macro,12,18,Monthly
M6978,Macro,12,18,Monthly
M6979,Macro,12,18,Monthly
M6980,Macro,12,18,Monthly
M6981,Macro,12,18,Monthly
M6982,Macro,12,18,Monthly
M6983,Macro,12,18,Monthly
M6984,Macro,12,18,Monthly
M6985,Macro,12,18,Monthly
M6986,Macro,12,18,Monthly
M6987,Macro,12,18,Monthly
M6988,Macro,12,18,Monthly
M6989,Macro,12,18,Monthly
M6990,Macro,12,18,Monthly
M6991,Macro,12,18,Monthly
M6992,Macro,12,18,Monthly
M6993,Macro,12,18,Monthly
M6994,Macro,12,18,Monthly
M6995,Macro,12,18,Monthly
M6996,Macro,12,18,Monthly
M6997,Macro,12,18,Monthly
M6998,Macro,12,18,Monthly
M6999,Macro,12,18,Monthly
M7000,Macro,12,18,Monthly
M7001,Macro,12,18,Monthly
M7002,Macro,12,18,Monthly
M7003,Macro,12,18,Monthly
M7004,Macro,12,18,Monthly
M7005,Macro,12,18,Monthly
M7006,Macro,12,18,Monthly
M7007,Macro,12,18,Monthly
M7008,Macro,12,18,Monthly
M7009,Macro,12,18,Monthly
M7010,Macro,12,18,Monthly
M7011,Macro,12,18,Monthly
M7012,Macro,12,18,Monthly
M7013,Macro,12,18,Monthly
M7014,Macro,12,18,Monthly
M7015,Macro,12,18,Monthly
M7016,Macro,12,18,Monthly
M7017,Macro,12,18,Monthly
M7018,Macro,12,18,Monthly
M7019,Macro,12,18,Monthly
M7020,Macro,12,18,Monthly
M7021,Macro,12,18,Monthly
M7022,Macro,12,18,Monthly
M7023,Macro,12,18,Monthly
M7024,Macro,12,18,Monthly
M7025,Macro,12,18,Monthly
M7026,Macro,12,18,Monthly
M7027,Macro,12,18,Monthly
M7028,Macro,12,18,Monthly
M7029,Macro,12,18,Monthly
M7030,Macro,12,18,Monthly
M7031,Macro,12,18,Monthly
M7032,Macro,12,18,Monthly
M7033,Macro,12,18,Monthly
M7034,Macro,12,18,Monthly
M7035,Macro,12,18,Monthly
M7036,Macro,12,18,Monthly
M7037,Macro,12,18,Monthly
M7038,Macro,12,18,Monthly
M7039,Macro,12,18,Monthly
M7040,Macro,12,18,Monthly
M7041,Macro,12,18,Monthly
M7042,Macro,12,18,Monthly
M7043,Macro,12,18,Monthly
M7044,Macro,12,18,Monthly
M7045,Macro,12,18,Monthly
M7046,Macro,12,18,Monthly
M7047,Macro,12,18,Monthly
M7048,Macro,12,18,Monthly
M7049,Macro,12,18,Monthly
M7050,Macro,12,18,Monthly
M7051,Macro,12,18,Monthly
M7052,Macro,12,18,Monthly
M7053,Macro,12,18,Monthly
M7054,Macro,12,18,Monthly
M7055,Macro,12,18,Monthly
M7056,Macro,12,18,Monthly
M7057,Macro,12,18,Monthly
M7058,Macro,12,18,Monthly
M7059,Macro,12,18,Monthly
M7060,Macro,12,18,Monthly
M7061,Macro,12,18,Monthly
M7062,Macro,12,18,Monthly
M7063,Macro,12,18,Monthly
M7064,Macro,12,18,Monthly
M7065,Macro,12,18,Monthly
M7066,Macro,12,18,Monthly
M7067,Macro,12,18,Monthly
M7068,Macro,12,18,Monthly
M7069,Macro,12,18,Monthly
M7070,Macro,12,18,Monthly
M7071,Macro,12,18,Monthly
M7072,Macro,12,18,Monthly
M7073,Macro,12,18,Monthly
M7074,Macro,12,18,Monthly
M7075,Macro,12,18,Monthly
M7076,Macro,12,18,Monthly
M7077,Macro,12,18,Monthly
M7078,Macro,12,18,Monthly
M7079,Macro,12,18,Monthly
M7080,Macro,12,18,Monthly
M7081,Macro,12,18,Monthly
M7082,Macro,12,18,Monthly
M7083,Macro,12,18,Monthly
M7084,Macro,12,18,Monthly
M7085,Macro,12,18,Monthly
M7086,Macro,12,18,Monthly
M7087,Macro,12,18,Monthly
M7088,Macro,12,18,Monthly
M7089,Macro,12,18,Monthly
M7090,Macro,12,18,Monthly
M7091,Macro,12,18,Monthly
M7092,Macro,12,18,Monthly
M7093,Macro,12,18,Monthly
M7094,Macro,12,18,Monthly
M7095,Macro,12,18,Monthly
M7096,Macro,12,18,Monthly
M7097,Macro,12,18,Monthly
M7098,Macro,12,18,Monthly
M7099,Macro,12,18,Monthly
M7100,Macro,12,18,Monthly
M7101,Macro,12,18,Monthly
M7102,Macro,12,18,Monthly
M7103,Macro,12,18,Monthly
M7104,Macro,12,18,Monthly
M7105,Macro,12,18,Monthly
M7106,Macro,12,18,Monthly
M7107,Macro,12,18,Monthly
M7108,Macro,12,18,Monthly
M7109,Macro,12,18,Monthly
M7110,Macro,12,18,Monthly
M7111,Macro,12,18,Monthly
M7112,Macro,12,18,Monthly
M7113,Macro,12,18,Monthly
M7114,Macro,12,18,Monthly
M7115,Macro,12,18,Monthly
M7116,Macro,12,18,Monthly
M7117,Macro,12,18,Monthly
M7118,Macro,12,18,Monthly
M7119,Macro,12,18,Monthly
M7120,Macro,12,18,Monthly
M7121,Macro,12,18,Monthly
M7122,Macro,12,18,Monthly
M7123,Macro,12,18,Monthly
M7124,Macro,12,18,Monthly
M7125,Macro,12,18,Monthly
M7126,Macro,12,18,Monthly
